Id,DocNumber,TxnDate,DueDate,Period,Entity,EntityName,CustomerRef_value,CustomerRef_name,CustomerIndustry,ItemRef_value,ItemRef_name,Sku,Description,Qty,UnitPrice,IncomeAccountNum,IncomeAccountName,ServiceLine,CurrencyRef_value,CurrencyRef_name,ExchangeRate,TotalAmt,TotalAmtUSD,Balance,Status,SalesTermRef_name,PaymentDate,DaysToPay,DaysOutstanding,BillEmail_Address,BillAddr_Line1,BillAddr_City,BillAddr_Country,PrintStatus,EmailStatus,PrivateNote,domain,sparse,SyncToken
5546,1546,2026-03-28,2026-05-12,2026-03,CFS,Cascade Freight Systems Inc,2011,Meadowvale Farms,Agriculture,4004,Flatbed & Oversize Transport,SVC-FLAT,Flatbed & Oversize Transport - 2026-03,3,13386.37,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,40159.11,40159.11,0.0,Paid,Net 45,2026-05-21,54,,naomi.kowalczyk@meadowvalefarms.com,"7551 Terminal Way, Suite 176",Charlotte,USA,NotSet,EmailSent,,QBO,False,0
5547,1547,2026-03-04,2026-04-18,2026-03,CFS,Cascade Freight Systems Inc,2015,Copperfield Chemicals,Chemicals,4005,Refrigerated Truckload,SVC-REEF,Refrigerated Truckload - 2026-03,2,18333.94,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,36667.88,36667.88,0.0,Paid,Net 45,2026-05-20,77,,devon.vandermeer@copperfieldchemicals.com,"6069 Commerce Dr, Suite 265",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5548,1548,2026-03-08,2026-04-07,2026-03,CFS,Cascade Freight Systems Inc,2018,Ferrous Metals Trading,Metals,4007,Driver Leasing Program,SVC-DRIVE,Driver Leasing Program - 2026-03,2,19577.78,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,39155.56,39155.56,0.0,Paid,Net 30,2026-05-15,68,,naomi.ellsworth@ferrousmetalstrading.com,"2584 Havenweg, Suite 861",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5549,1549,2026-03-16,2026-04-30,2026-03,CFS,Cascade Freight Systems Inc,2021,Highmark Steel Service,Metals,4004,Flatbed & Oversize Transport,SVC-FLAT,Flatbed & Oversize Transport - 2026-03,3,12480.73,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,37442.19,37442.19,0.0,Paid,Net 45,2026-05-28,73,,claire.vandermeer@highmarksteelservice.com,"9247 Oak Ave, Suite 708",Charlotte,USA,NotSet,EmailSent,,QBO,False,0
5550,1550,2026-03-09,2026-04-23,2026-03,CFS,Cascade Freight Systems Inc,2026,Quarry Stone Materials,Construction,4006,Dedicated Fleet - Monthly Contract,DED-FLT-MO,Dedicated Fleet - Monthly Contract - 2026-03,2,83996.85,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,167993.7,167993.7,0.0,Paid,Net 45,2026-05-19,71,,maya.marchetti@quarrystonematerials.com,"391 Industrial Pkwy, Suite 896",Denver,USA,NotSet,EmailSent,,QBO,False,0
5551,1551,2026-03-11,2026-04-10,2026-03,NWC,Northwind Cargo B.V.,2000,Global Retail Partners,Retail,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2026-03,2,6800.66,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,13601.32,14825.44,0.0,Paid,Net 30,2026-05-02,52,,nora.solberg@globalretailpartners.com,"9059 Terminal Way, Suite 304",Antwerp,NLD,NotSet,EmailSent,,QBO,False,0
5552,1552,2026-03-03,2026-04-02,2026-03,NWC,Northwind Cargo B.V.,2004,Vertex Pharma Distribution,Pharma,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2026-03,2,25571.35,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,51142.7,55745.54,0.0,Paid,Net 30,2026-04-15,43,,devon.devereaux@vertexpharmadistribution.com,"1824 Cedar Ln, Suite 759",Antwerp,NLD,NotSet,EmailSent,,QBO,False,0
5553,1553,2026-03-07,2026-04-21,2026-03,NWC,Northwind Cargo B.V.,2009,Cobalt Electronics,Electronics,4015,Customs Entry & Clearance,CUS-ENTRY,Customs Entry & Clearance - 2026-03,2,16232.33,4050,Revenue - Customs & Compliance,Customs & Compliance,EUR,Euro,1.09,32464.66,35386.48,0.0,Paid,Net 45,2026-05-07,61,,owen.marchetti@cobaltelectronics.com,"4170 Cedar Ln, Suite 138",Hamburg,NLD,NotSet,EmailSent,,QBO,False,0
5554,1554,2026-03-09,2026-04-23,2026-03,NWC,Northwind Cargo B.V.,2010,Aurora Textiles Group,Apparel,4020,TMS Platform Subscription,SW-TMS-SEAT,TMS Platform Subscription - 2026-03,1,27497.6,4090,Revenue - Software & Data Services,Software & Data Services,EUR,Euro,1.09,27497.6,29972.38,0.0,Paid,Net 45,2026-05-10,62,,bianca.moreau@auroratextilesgroup.com,"5223 Oak Ave, Suite 555",Hamburg,NLD,NotSet,EmailSent,,QBO,False,0
5555,1555,2026-03-09,2026-04-08,2026-03,NWC,Northwind Cargo B.V.,2014,Polaris Cold Chain,Food,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2026-03,3,14215.59,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,42646.77,46484.98,0.0,Paid,Net 30,2026-04-26,48,,marcus.lindqvist@polariscoldchain.com,"3723 Cedar Ln, Suite 328",Duisburg,NLD,NotSet,EmailSent,,QBO,False,0
5556,1556,2026-03-24,2026-04-08,2026-03,NWC,Northwind Cargo B.V.,2020,Volta Battery Systems,Electronics,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2026-03,3,10576.22,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,31728.66,34584.24,0.0,Paid,Net 15,2026-04-23,30,,bianca.nowak@voltabatterysystems.com,"3100 Cedar Ln, Suite 400",Lyon,NLD,NotSet,EmailSent,,QBO,False,0
5557,1557,2026-03-05,2026-05-04,2026-03,NWC,Northwind Cargo B.V.,2024,Beacon Optics,Electronics,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2026-03,1,131053.61,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,131053.61,142848.43,0.0,Paid,Net 60,2026-05-29,85,,ingrid.kowalczyk@beaconoptics.com,"6358 Commerce Dr, Suite 439",Barcelona,NLD,NotSet,EmailSent,,QBO,False,0
5558,1558,2026-03-09,2026-04-23,2026-03,NWC,Northwind Cargo B.V.,2028,Nordvik Frozen Foods,Food,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2026-03,1,97666.59,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,97666.59,106456.58,0.0,Paid,Net 45,2026-05-06,58,,owen.delacroix@nordvikfrozenfoods.com,"8980 Oak Ave, Suite 942",Lyon,NLD,NotSet,EmailSent,,QBO,False,0
5559,1559,2026-03-27,2026-05-26,2026-03,APX,Apex Warehousing LLC,2005,Solstice Home Goods,Retail,4009,Cross-Dock Handling,SVC-CROSS,Cross-Dock Handling - 2026-03,3,24757.93,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,74273.79,74273.79,0.0,Paid,Net 60,2026-06-01,66,,ingrid.whitfield@solsticehomegoods.com,"7197 Commerce Dr, Suite 618",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5560,1560,2026-03-15,2026-04-14,2026-03,APX,Apex Warehousing LLC,2012,Pinnacle Sports Supply,Retail,4011,Cold Storage - Pallet Positions,WHS-COLD,Cold Storage - Pallet Positions - 2026-03,1,31044.56,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,31044.56,31044.56,0.0,Paid,Net 30,2026-04-16,32,,marcus.okafor@pinnaclesportssupply.com,"9301 Industrial Pkwy, Suite 741",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5561,1561,2026-03-02,2026-04-01,2026-03,APX,Apex Warehousing LLC,2016,Trailhead Outdoor Gear,Retail,4011,Cold Storage - Pallet Positions,WHS-COLD,Cold Storage - Pallet Positions - 2026-03,2,12802.07,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,25604.14,25604.14,0.0,Paid,Net 30,2026-04-01,30,,grant.delacroix@trailheadoutdoorgear.com,"3067 Industrial Pkwy, Suite 158",Seattle,USA,NotSet,EmailSent,,QBO,False,0
5562,1562,2026-03-26,2026-04-10,2026-03,APX,Apex Warehousing LLC,2019,Silverline Appliances,Appliances,4013,Fulfillment - Pick & Pack,FUL-PICK,Fulfillment - Pick & Pack - 2026-03,3,7532.27,4040,Revenue - Fulfillment & Pick-Pack,Fulfillment & Pick-Pack,USD,US Dollar,1.0,22596.81,22596.81,0.0,Paid,Net 15,2026-04-04,9,,naomi.kowalczyk@silverlineappliances.com,"3450 Havenweg, Suite 419",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5563,1563,2026-03-07,2026-03-22,2026-03,APX,Apex Warehousing LLC,2022,Lumina Cosmetics,Beauty,4010,Warehousing - Pallet Positions,WHS-STOR-PAL,Warehousing - Pallet Positions - 2026-03,2,11280.99,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,22561.98,22561.98,0.0,Paid,Net 15,2026-03-31,24,,helena.mendez@luminacosmetics.com,"3400 Havenweg, Suite 247",Atlanta,USA,NotSet,EmailSent,,QBO,False,0
5564,1564,2026-03-05,2026-04-04,2026-03,APX,Apex Warehousing LLC,2025,Willow Creek Furniture,Furniture,4009,Cross-Dock Handling,SVC-CROSS,Cross-Dock Handling - 2026-03,3,42048.9,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,126146.7,126146.7,126146.7,Open,Net 30,,,117,elliot.sandoval@willowcreekfurniture.com,"2875 Commerce Dr, Suite 698",Atlanta,USA,NeedToPrint,EmailSent,,QBO,False,0
5565,1565,2026-04-09,2026-05-24,2026-04,MLG,Meridian Logistics LLC,2001,Vantage Consumer Brands,CPG,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2026-04,1,269829.66,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,269829.66,269829.66,269829.66,Open,Net 45,,,82,angela.nowak@vantageconsumerbrands.com,"7611 Oak Ave, Suite 587",Memphis,USA,NeedToPrint,EmailSent,,QBO,False,0
5566,1566,2026-04-05,2026-05-05,2026-04,MLG,Meridian Logistics LLC,2002,Ironbridge Manufacturing,Industrial,4000,Freight Brokerage - Standard,FRT-BRK-STD,Freight Brokerage - Standard - 2026-04,2,85221.76,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,170443.52,170443.52,0.0,Paid,Net 30,2026-05-09,34,,lena.sandoval@ironbridgemanufacturing.com,"5482 Oak Ave, Suite 181",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5567,1567,2026-04-20,2026-05-05,2026-04,MLG,Meridian Logistics LLC,2006,Kestrel Auto Components,Automotive,4021,Freight Bill Audit & Pay,SVC-AUDIT,Freight Bill Audit & Pay - 2026-04,2,54674.22,4090,Revenue - Software & Data Services,Software & Data Services,USD,US Dollar,1.0,109348.44,109348.44,0.0,Paid,Net 15,2026-05-16,26,,nora.vasquez@kestrelautocomponents.com,"4140 Industrial Pkwy, Suite 748",Newark,USA,NotSet,EmailSent,,QBO,False,0
5568,1568,2026-04-22,2026-06-06,2026-04,MLG,Meridian Logistics LLC,2008,Halcyon Beverage Co,Beverage,4021,Freight Bill Audit & Pay,SVC-AUDIT,Freight Bill Audit & Pay - 2026-04,1,89157.7,4090,Revenue - Software & Data Services,Software & Data Services,USD,US Dollar,1.0,89157.7,89157.7,0.0,Paid,Net 45,2026-06-19,58,,rachel.mensah@halcyonbeverageco.com,"9866 Terminal Way, Suite 792",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5569,1569,2026-04-13,2026-06-12,2026-04,MLG,Meridian Logistics LLC,2013,Summit Medical Supply,Healthcare,4008,LTL Consolidation - Lane Program,LTL-CON-LN,LTL Consolidation - Lane Program - 2026-04,3,31005.49,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,93016.47,93016.47,0.0,Paid,Net 60,2026-06-12,60,,rachel.whitfield@summitmedicalsupply.com,"3309 Terminal Way, Suite 763",Atlanta,USA,NotSet,EmailSent,,QBO,False,0
5570,1570,2026-04-22,2026-05-22,2026-04,MLG,Meridian Logistics LLC,2017,Onyx Packaging Systems,Packaging,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2026-04,3,24313.67,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,72941.01,72941.01,0.0,Paid,Net 30,2026-05-22,30,,nora.kowalczyk@onyxpackagingsystems.com,"7811 Commerce Dr, Suite 219",Phoenix,USA,NotSet,EmailSent,,QBO,False,0
5571,1571,2026-04-10,2026-05-10,2026-04,MLG,Meridian Logistics LLC,2023,Atlas Bearing Works,Industrial,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2026-04,1,61260.91,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,61260.91,61260.91,0.0,Paid,Net 30,2026-05-28,48,,claire.ashworth@atlasbearingworks.com,"1081 Commerce Dr, Suite 448",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5572,1572,2026-04-15,2026-05-30,2026-04,CFS,Cascade Freight Systems Inc,2003,Northline Grocers Co-op,Grocery,4003,Intermodal Rail Program,SVC-RAIL,Intermodal Rail Program - 2026-04,1,143489.1,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,143489.1,143489.1,0.0,Paid,Net 45,2026-06-29,75,,nora.moreau@northlinegrocerscoop.com,"2276 Commerce Dr, Suite 756",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5573,1573,2026-04-08,2026-04-23,2026-04,CFS,Cascade Freight Systems Inc,2007,Redstone Building Supply,Construction,4006,Dedicated Fleet - Monthly Contract,DED-FLT-MO,Dedicated Fleet - Monthly Contract - 2026-04,3,25442.35,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,76327.05,76327.05,0.0,Paid,Net 15,2026-05-18,40,,victor.marchetti@redstonebuildingsupply.com,"8435 Commerce Dr, Suite 324",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5574,1574,2026-04-07,2026-05-22,2026-04,CFS,Cascade Freight Systems Inc,2011,Meadowvale Farms,Agriculture,4004,Flatbed & Oversize Transport,SVC-FLAT,Flatbed & Oversize Transport - 2026-04,1,65855.78,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,65855.78,65855.78,0.0,Paid,Net 45,2026-06-15,69,,naomi.kowalczyk@meadowvalefarms.com,"7551 Terminal Way, Suite 176",Charlotte,USA,NotSet,EmailSent,,QBO,False,0
5575,1575,2026-04-07,2026-05-22,2026-04,CFS,Cascade Freight Systems Inc,2015,Copperfield Chemicals,Chemicals,4005,Refrigerated Truckload,SVC-REEF,Refrigerated Truckload - 2026-04,3,19287.51,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,57862.53,57862.53,0.0,Paid,Net 45,2026-06-15,69,,devon.vandermeer@copperfieldchemicals.com,"6069 Commerce Dr, Suite 265",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5576,1576,2026-04-12,2026-05-12,2026-04,CFS,Cascade Freight Systems Inc,2018,Ferrous Metals Trading,Metals,4007,Driver Leasing Program,SVC-DRIVE,Driver Leasing Program - 2026-04,3,20898.39,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,62695.17,62695.17,0.0,Paid,Net 30,2026-05-24,42,,naomi.ellsworth@ferrousmetalstrading.com,"2584 Havenweg, Suite 861",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5577,1577,2026-04-24,2026-06-08,2026-04,CFS,Cascade Freight Systems Inc,2021,Highmark Steel Service,Metals,4004,Flatbed & Oversize Transport,SVC-FLAT,Flatbed & Oversize Transport - 2026-04,3,19079.27,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,57237.81,57237.81,57237.81,Open,Net 45,,,67,claire.vandermeer@highmarksteelservice.com,"9247 Oak Ave, Suite 708",Charlotte,USA,NeedToPrint,EmailSent,,QBO,False,0
5578,1578,2026-04-15,2026-05-15,2026-04,NWC,Northwind Cargo B.V.,2004,Vertex Pharma Distribution,Pharma,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2026-04,2,60496.18,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,120992.36,131881.67,0.0,Paid,Net 30,2026-06-10,56,,devon.devereaux@vertexpharmadistribution.com,"1824 Cedar Ln, Suite 759",Antwerp,NLD,NotSet,EmailSent,,QBO,False,0
5579,1579,2026-04-03,2026-05-18,2026-04,NWC,Northwind Cargo B.V.,2009,Cobalt Electronics,Electronics,4015,Customs Entry & Clearance,CUS-ENTRY,Customs Entry & Clearance - 2026-04,3,28134.17,4050,Revenue - Customs & Compliance,Customs & Compliance,EUR,Euro,1.09,84402.51,91998.74,0.0,Paid,Net 45,2026-05-24,51,,owen.marchetti@cobaltelectronics.com,"4170 Cedar Ln, Suite 138",Hamburg,NLD,NotSet,EmailSent,,QBO,False,0
5580,1580,2026-04-02,2026-05-17,2026-04,NWC,Northwind Cargo B.V.,2010,Aurora Textiles Group,Apparel,4020,TMS Platform Subscription,SW-TMS-SEAT,TMS Platform Subscription - 2026-04,1,62962.59,4090,Revenue - Software & Data Services,Software & Data Services,EUR,Euro,1.09,62962.59,68629.22,0.0,Paid,Net 45,2026-05-30,58,,bianca.moreau@auroratextilesgroup.com,"5223 Oak Ave, Suite 555",Hamburg,NLD,NotSet,EmailSent,,QBO,False,0
5581,1581,2026-04-12,2026-05-12,2026-04,NWC,Northwind Cargo B.V.,2014,Polaris Cold Chain,Food,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2026-04,1,115815.86,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,115815.86,126239.29,0.0,Paid,Net 30,2026-05-13,31,,marcus.lindqvist@polariscoldchain.com,"3723 Cedar Ln, Suite 328",Duisburg,NLD,NotSet,EmailSent,,QBO,False,0
5582,1582,2026-04-14,2026-04-29,2026-04,NWC,Northwind Cargo B.V.,2020,Volta Battery Systems,Electronics,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2026-04,3,26021.36,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,78064.08,85089.85,0.0,Paid,Net 15,2026-05-04,20,,bianca.nowak@voltabatterysystems.com,"3100 Cedar Ln, Suite 400",Lyon,NLD,NotSet,EmailSent,,QBO,False,0
5583,1583,2026-04-20,2026-06-19,2026-04,APX,Apex Warehousing LLC,2005,Solstice Home Goods,Retail,4009,Cross-Dock Handling,SVC-CROSS,Cross-Dock Handling - 2026-04,3,47166.86,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,141500.58,141500.58,141500.58,Open,Net 60,,,71,ingrid.whitfield@solsticehomegoods.com,"7197 Commerce Dr, Suite 618",Columbus,USA,NeedToPrint,EmailSent,,QBO,False,0
5584,1584,2026-04-22,2026-05-22,2026-04,APX,Apex Warehousing LLC,2012,Pinnacle Sports Supply,Retail,4011,Cold Storage - Pallet Positions,WHS-COLD,Cold Storage - Pallet Positions - 2026-04,2,27967.14,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,55934.28,55934.28,0.0,Paid,Net 30,2026-05-21,29,,marcus.okafor@pinnaclesportssupply.com,"9301 Industrial Pkwy, Suite 741",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5585,1585,2026-04-19,2026-05-19,2026-04,APX,Apex Warehousing LLC,2016,Trailhead Outdoor Gear,Retail,4011,Cold Storage - Pallet Positions,WHS-COLD,Cold Storage - Pallet Positions - 2026-04,3,15903.79,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,47711.37,47711.37,0.0,Paid,Net 30,2026-05-29,40,,grant.delacroix@trailheadoutdoorgear.com,"3067 Industrial Pkwy, Suite 158",Seattle,USA,NotSet,EmailSent,,QBO,False,0
5586,1586,2026-04-19,2026-05-04,2026-04,APX,Apex Warehousing LLC,2019,Silverline Appliances,Appliances,4013,Fulfillment - Pick & Pack,FUL-PICK,Fulfillment - Pick & Pack - 2026-04,3,13178.18,4040,Revenue - Fulfillment & Pick-Pack,Fulfillment & Pick-Pack,USD,US Dollar,1.0,39534.54,39534.54,0.0,Paid,Net 15,2026-04-23,4,,naomi.kowalczyk@silverlineappliances.com,"3450 Havenweg, Suite 419",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5587,1587,2026-04-05,2026-04-20,2026-04,APX,Apex Warehousing LLC,2022,Lumina Cosmetics,Beauty,4010,Warehousing - Pallet Positions,WHS-STOR-PAL,Warehousing - Pallet Positions - 2026-04,2,21695.03,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,43390.06,43390.06,0.0,Paid,Net 15,2026-05-13,38,,helena.mendez@luminacosmetics.com,"3400 Havenweg, Suite 247",Atlanta,USA,NotSet,EmailSent,,QBO,False,0
5588,1588,2026-05-10,2026-06-24,2026-05,MLG,Meridian Logistics LLC,2001,Vantage Consumer Brands,CPG,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2026-05,1,258431.47,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,258431.47,258431.47,258431.47,Open,Net 45,,,51,angela.nowak@vantageconsumerbrands.com,"7611 Oak Ave, Suite 587",Memphis,USA,NeedToPrint,EmailSent,,QBO,False,0
5589,1589,2026-05-04,2026-06-03,2026-05,MLG,Meridian Logistics LLC,2002,Ironbridge Manufacturing,Industrial,4000,Freight Brokerage - Standard,FRT-BRK-STD,Freight Brokerage - Standard - 2026-05,2,86604.27,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,173208.54,173208.54,0.0,Paid,Net 30,2026-06-13,40,,lena.sandoval@ironbridgemanufacturing.com,"5482 Oak Ave, Suite 181",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5590,1590,2026-05-14,2026-05-29,2026-05,MLG,Meridian Logistics LLC,2006,Kestrel Auto Components,Automotive,4021,Freight Bill Audit & Pay,SVC-AUDIT,Freight Bill Audit & Pay - 2026-05,1,103150.54,4090,Revenue - Software & Data Services,Software & Data Services,USD,US Dollar,1.0,103150.54,103150.54,0.0,Paid,Net 15,2026-06-08,25,,nora.vasquez@kestrelautocomponents.com,"4140 Industrial Pkwy, Suite 748",Newark,USA,NotSet,EmailSent,,QBO,False,0
5591,1591,2026-05-24,2026-07-08,2026-05,MLG,Meridian Logistics LLC,2008,Halcyon Beverage Co,Beverage,4021,Freight Bill Audit & Pay,SVC-AUDIT,Freight Bill Audit & Pay - 2026-05,1,82274.63,4090,Revenue - Software & Data Services,Software & Data Services,USD,US Dollar,1.0,82274.63,82274.63,82274.63,Open,Net 45,,,37,rachel.mensah@halcyonbeverageco.com,"9866 Terminal Way, Suite 792",Dallas,USA,NeedToPrint,EmailSent,,QBO,False,0
5592,1592,2026-05-12,2026-07-11,2026-05,MLG,Meridian Logistics LLC,2013,Summit Medical Supply,Healthcare,4008,LTL Consolidation - Lane Program,LTL-CON-LN,LTL Consolidation - Lane Program - 2026-05,2,43562.23,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,87124.46,87124.46,87124.46,Open,Net 60,,,49,rachel.whitfield@summitmedicalsupply.com,"3309 Terminal Way, Suite 763",Atlanta,USA,NeedToPrint,EmailSent,,QBO,False,0
5593,1593,2026-05-25,2026-06-24,2026-05,MLG,Meridian Logistics LLC,2017,Onyx Packaging Systems,Packaging,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2026-05,1,73564.8,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,73564.8,73564.8,73564.8,Open,Net 30,,,36,nora.kowalczyk@onyxpackagingsystems.com,"7811 Commerce Dr, Suite 219",Phoenix,USA,NeedToPrint,EmailSent,,QBO,False,0
5594,1594,2026-05-11,2026-06-10,2026-05,MLG,Meridian Logistics LLC,2023,Atlas Bearing Works,Industrial,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2026-05,3,21375.49,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,64126.47,64126.47,64126.47,Open,Net 30,,,50,claire.ashworth@atlasbearingworks.com,"1081 Commerce Dr, Suite 448",Dallas,USA,NeedToPrint,EmailSent,,QBO,False,0
5595,1595,2026-05-06,2026-06-20,2026-05,CFS,Cascade Freight Systems Inc,2003,Northline Grocers Co-op,Grocery,4003,Intermodal Rail Program,SVC-RAIL,Intermodal Rail Program - 2026-05,1,143017.39,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,143017.39,143017.39,143017.39,Open,Net 45,,,55,nora.moreau@northlinegrocerscoop.com,"2276 Commerce Dr, Suite 756",Memphis,USA,NeedToPrint,EmailSent,,QBO,False,0
5596,1596,2026-05-04,2026-05-19,2026-05,CFS,Cascade Freight Systems Inc,2007,Redstone Building Supply,Construction,4006,Dedicated Fleet - Monthly Contract,DED-FLT-MO,Dedicated Fleet - Monthly Contract - 2026-05,2,42180.07,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,84360.14,84360.14,0.0,Paid,Net 15,2026-06-28,55,,victor.marchetti@redstonebuildingsupply.com,"8435 Commerce Dr, Suite 324",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5597,1597,2026-05-04,2026-06-18,2026-05,CFS,Cascade Freight Systems Inc,2011,Meadowvale Farms,Agriculture,4004,Flatbed & Oversize Transport,SVC-FLAT,Flatbed & Oversize Transport - 2026-05,1,62773.91,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,62773.91,62773.91,62773.91,Open,Net 45,,,57,naomi.kowalczyk@meadowvalefarms.com,"7551 Terminal Way, Suite 176",Charlotte,USA,NeedToPrint,EmailSent,,QBO,False,0
